timestamp (in IST),coin_gecko_id,symbol,name,price_in_usd,market_cap,24h_trade_volume
2022-04-17 05:30:00 IST +0530,weth,weth,WETH,3071.5992218178294,0.0,641907465.5445749
2022-04-18 05:30:00 IST +0530,weth,weth,WETH,2993.3799463206115,0.0,1240562391.759609
2022-04-19 05:30:00 IST +0530,weth,weth,WETH,3062.4975112157654,0.0,1545675675.0951478
2022-04-20 05:30:00 IST +0530,weth,weth,WETH,3102.775371418193,0.0,1266910021.446823
2022-04-21 05:30:00 IST +0530,weth,weth,WETH,3082.363121272169,0.0,2480558686.252619
2022-04-22 05:30:00 IST +0530,weth,weth,WETH,2983.6608856000403,0.0,1607775596.9957004
2022-04-23 05:30:00 IST +0530,weth,weth,WETH,2963.2997393058804,0.0,1395308313.5969641
2022-04-24 05:30:00 IST +0530,weth,weth,WETH,2935.27780642126,0.0,1442364479.2262137
2022-04-25 05:30:00 IST +0530,weth,weth,WETH,2926.4210596727207,0.0,811196537.4026023
2022-04-26 05:30:00 IST +0530,weth,weth,WETH,3012.9300521233527,0.0,1822338927.0091696
2022-04-27 05:30:00 IST +0530,weth,weth,WETH,2801.498803790415,0.0,1836592896.010648
2022-04-28 05:30:00 IST +0530,weth,weth,WETH,2888.5433421955618,0.0,1624167301.7535286
2022-04-29 05:30:00 IST +0530,weth,weth,WETH,2932.82015362707,0.0,1908569597.451576
2022-04-30 05:30:00 IST +0530,weth,weth,WETH,2817.4066435531977,0.0,2196390457.870354
2022-05-01 05:30:00 IST +0530,weth,weth,WETH,2734.580284776204,0.0,3293830432.2765546
2022-05-02 05:30:00 IST +0530,weth,weth,WETH,2832.930245057678,0.0,2106649985.4664462
2022-05-03 05:30:00 IST +0530,weth,weth,WETH,2865.3081688499597,0.0,2581330800.560641
2022-05-04 05:30:00 IST +0530,weth,weth,WETH,2787.745973946392,0.0,1521969589.5744119
2022-05-05 05:30:00 IST +0530,weth,weth,WETH,2939.4192695471993,0.0,3070332943.062404
2022-05-06 05:30:00 IST +0530,weth,weth,WETH,2747.9857530550075,0.0,1963064134.8260212
2022-05-07 05:30:00 IST +0530,weth,weth,WETH,2699.558539182167,0.0,2150875942.6753554
2022-05-08 05:30:00 IST +0530,weth,weth,WETH,2645.0772644441167,0.0,1127354288.7484798
2022-05-09 05:30:00 IST +0530,weth,weth,WETH,2523.214013451296,0.0,2010248132.099503
2022-05-10 05:30:00 IST +0530,weth,weth,WETH,2246.7235496542144,0.0,4650316879.563523
2022-05-11 05:30:00 IST +0530,weth,weth,WETH,2341.917077663585,0.0,3646123812.3789215
2022-05-12 05:30:00 IST +0530,weth,weth,WETH,2064.3266049073045,0.0,5417708276.214019
2022-05-13 05:30:00 IST +0530,weth,weth,WETH,1966.2034257090534,0.0,5428615460.559229
2022-05-14 05:30:00 IST +0530,weth,weth,WETH,2012.3896508663602,0.0,2623983774.6813693
2022-05-15 05:30:00 IST +0530,weth,weth,WETH,2062.7814181024223,0.0,1507713935.4535997
2022-05-16 05:30:00 IST +0530,weth,weth,WETH,2144.116694072934,0.0,1253650736.4191263
2022-05-17 05:30:00 IST +0530,weth,weth,WETH,2026.9730854650109,0.0,2039786020.4539258
2022-05-18 05:30:00 IST +0530,weth,weth,WETH,2099.7772482437294,0.0,1289520360.7029624
2022-05-19 05:30:00 IST +0530,weth,weth,WETH,1918.261508632594,0.0,1506598297.0826612
2022-05-20 05:30:00 IST +0530,weth,weth,WETH,2022.4229359759497,0.0,1784960137.337118
2022-05-21 05:30:00 IST +0530,weth,weth,WETH,1966.5899969684333,0.0,1377513137.9893417
2022-05-22 05:30:00 IST +0530,weth,weth,WETH,1977.6190240536062,0.0,730294180.6844234
2022-05-23 05:30:00 IST +0530,weth,weth,WETH,2047.1321483057782,0.0,824228718.154182
2022-05-24 05:30:00 IST +0530,weth,weth,WETH,1976.3833120176005,0.0,1397053187.6764832
2022-05-25 05:30:00 IST +0530,weth,weth,WETH,1979.2375965054362,0.0,1078301589.2446237
2022-05-26 05:30:00 IST +0530,weth,weth,WETH,1943.2651595206833,0.0,1201532510.349294
2022-05-27 05:30:00 IST +0530,weth,weth,WETH,1807.6714268083306,0.0,2286118578.0815377
2022-05-28 05:30:00 IST +0530,weth,weth,WETH,1725.0274434778105,0.0,1887304483.95085
2022-05-29 05:30:00 IST +0530,weth,weth,WETH,1797.6687225306744,0.0,1079500778.505887
2022-05-30 05:30:00 IST +0530,weth,weth,WETH,1814.6412199406873,0.0,648134881.7894855
2022-05-31 05:30:00 IST +0530,weth,weth,WETH,1994.0606678361783,0.0,1633310820.4802833
2022-06-01 05:30:00 IST +0530,weth,weth,WETH,1948.9544644690577,0.0,1274575374.7435966
2022-06-02 05:30:00 IST +0530,weth,weth,WETH,1828.2324822936996,0.0,1604584693.0279078
2022-06-03 05:30:00 IST +0530,weth,weth,WETH,1832.6794958193457,0.0,1231960848.5655987
2022-06-04 05:30:00 IST +0530,weth,weth,WETH,1775.8567488844608,0.0,1053855158.424011
2022-06-05 05:30:00 IST +0530,weth,weth,WETH,1805.392008273286,0.0,696421443.5805614
2022-06-06 05:30:00 IST +0530,weth,weth,WETH,1807.0859473373177,0.0,664225501.3714973
2022-06-07 05:30:00 IST +0530,weth,weth,WETH,1858.6233766088512,0.0,1105235673.827576
2022-06-08 05:30:00 IST +0530,weth,weth,WETH,1819.7765590897927,0.0,1627956406.6581688
2022-06-09 05:30:00 IST +0530,weth,weth,WETH,1794.038949308087,0.0,1352431161.6658292
2022-06-10 05:30:00 IST +0530,weth,weth,WETH,1788.9752195569015,0.0,801229380.180055
2022-06-11 05:30:00 IST +0530,weth,weth,WETH,1663.926373459802,0.0,1444180892.8031883
2022-06-12 05:30:00 IST +0530,weth,weth,WETH,1529.1596854513432,0.0,1604839717.378244
2022-06-13 05:30:00 IST +0530,weth,weth,WETH,1446.3274785689603,0.0,1866623033.2904596
2022-06-14 05:30:00 IST +0530,weth,weth,WETH,1201.5786283114521,0.0,4021900805.587983
2022-06-15 05:30:00 IST +0530,weth,weth,WETH,1214.6687199552603,0.0,2780685940.0593224
2022-06-16 05:30:00 IST +0530,weth,weth,WETH,1234.217393068197,0.0,3222491827.0059204
2022-06-17 05:30:00 IST +0530,weth,weth,WETH,1067.6682419023969,0.0,1670106553.0282261
2022-06-18 05:30:00 IST +0530,weth,weth,WETH,1086.7415010460531,0.0,1243943638.3063438
2022-06-19 05:30:00 IST +0530,weth,weth,WETH,996.4888137368885,0.0,144920941.5119167
2022-06-20 05:30:00 IST +0530,weth,weth,WETH,1126.5995968935351,0.0,1834098399.291793
2022-06-21 05:30:00 IST +0530,weth,weth,WETH,1135.2213735096486,0.0,1587071000.3422928
2022-06-22 05:30:00 IST +0530,weth,weth,WETH,1124.0793408401971,0.0,1283215776.5508072
2022-06-23 05:30:00 IST +0530,weth,weth,WETH,1051.3656012792142,0.0,1139215010.2921383
2022-06-24 05:30:00 IST +0530,weth,weth,WETH,1145.106790192802,0.0,1117224349.7882638
2022-06-25 05:30:00 IST +0530,weth,weth,WETH,1235.2506999903774,0.0,1165026659.3037596
2022-06-26 05:30:00 IST +0530,weth,weth,WETH,1243.218332021196,0.0,751489959.5693473
2022-06-27 05:30:00 IST +0530,weth,weth,WETH,1200.6769927207629,0.0,724450315.6360103
2022-06-28 05:30:00 IST +0530,weth,weth,WETH,1192.9501708737166,0.0,664938789.6940587
2022-06-29 05:30:00 IST +0530,weth,weth,WETH,1143.997364793226,0.0,904319666.0158241
2022-06-30 05:30:00 IST +0530,weth,weth,WETH,1100.070288385443,0.0,1054648740.2182823
2022-07-01 05:30:00 IST +0530,weth,weth,WETH,1052.4537291342026,0.0,1174823422.0505397
2022-07-02 05:30:00 IST +0530,weth,weth,WETH,1066.5663540225453,0.0,1304733025.943135
2022-07-03 05:30:00 IST +0530,weth,weth,WETH,1067.4467135623681,0.0,590703730.3374144
2022-07-04 05:30:00 IST +0530,weth,weth,WETH,1074.9504739783474,0.0,554899490.5618259
2022-07-05 05:30:00 IST +0530,weth,weth,WETH,1154.6701762357857,0.0,180978599.89165267
2022-07-06 05:30:00 IST +0530,weth,weth,WETH,1134.6272051492672,0.0,1076612464.0239353
2022-07-07 05:30:00 IST +0530,weth,weth,WETH,1188.2348164178593,0.0,1062733893.859198
2022-07-08 05:30:00 IST +0530,weth,weth,WETH,1239.9739714064244,0.0,889301623.0648943
2022-07-09 05:30:00 IST +0530,weth,weth,WETH,1229.5940314935651,0.0,519194499.8566113
2022-07-10 05:30:00 IST +0530,weth,weth,WETH,1217.388652080692,0.0,602935013.4067163
2022-07-11 05:30:00 IST +0530,weth,weth,WETH,1168.474388533293,0.0,586130147.6290244
2022-07-12 05:30:00 IST +0530,weth,weth,WETH,1095.9434314887233,0.0,794603206.1094248
2022-07-13 05:30:00 IST +0530,weth,weth,WETH,1040.7464807003053,0.0,755075707.2470905
2022-07-14 05:30:00 IST +0530,weth,weth,WETH,1114.2357238811394,0.0,1135839550.2706227
2022-07-15 05:30:00 IST +0530,weth,weth,WETH,1191.1202017198148,0.0,978548124.7405643
2022-07-16 05:30:00 IST +0530,weth,weth,WETH,1231.2207138061208,0.0,1298939330.2856398
2022-07-17 05:30:00 IST +0530,weth,weth,WETH,1353.0954844223388,0.0,1217421560.3216884
2022-07-18 05:30:00 IST +0530,weth,weth,WETH,1339.7875279585028,0.0,1189113906.2790146
2022-07-19 05:30:00 IST +0530,weth,weth,WETH,1570.0220356976115,0.0,1789066162.0567946
2022-07-20 05:30:00 IST +0530,weth,weth,WETH,1539.73270120388,0.0,1917112010.8130593
2022-07-21 05:30:00 IST +0530,weth,weth,WETH,1517.4350490625447,0.0,1610425032.524418
2022-07-22 05:30:00 IST +0530,weth,weth,WETH,1575.8517978162395,0.0,1308335989.0396588
2022-07-23 05:30:00 IST +0530,weth,weth,WETH,1537.360964759242,0.0,1144392769.305307
2022-07-24 05:30:00 IST +0530,weth,weth,WETH,1550.26793533822,0.0,993044966.3879609
2022-07-25 05:30:00 IST +0530,weth,weth,WETH,1605.1877062730794,0.0,1014897924.2477797
2022-07-26 05:30:00 IST +0530,weth,weth,WETH,1442.5654229168404,0.0,1315127841.3404205
2022-07-27 05:30:00 IST +0530,weth,weth,WETH,1441.1358701347867,0.0,1147888521.0785127
2022-07-28 05:30:00 IST +0530,weth,weth,WETH,1632.6669080088502,0.0,1544187872.1832738
2022-07-29 05:30:00 IST +0530,weth,weth,WETH,1725.9995062038017,0.0,9147653106.127726
2022-07-30 05:30:00 IST +0530,weth,weth,WETH,1736.134237914678,0.0,1583197924.5726688
2022-07-31 05:30:00 IST +0530,weth,weth,WETH,1696.7194144882244,0.0,985045243.2663462
2022-08-01 05:30:00 IST +0530,weth,weth,WETH,1686.8243536807322,0.0,893896073.7873296
2022-08-02 05:30:00 IST +0530,weth,weth,WETH,1637.4265819882148,0.0,1129613202.6179764
2022-08-03 05:30:00 IST +0530,weth,weth,WETH,1635.8584286818436,0.0,1481328942.5760956
2022-08-04 05:30:00 IST +0530,weth,weth,WETH,1621.309715864897,0.0,982372888.0406253
2022-08-05 05:30:00 IST +0530,weth,weth,WETH,1613.1879190795803,0.0,1043443521.474739
2022-08-06 05:30:00 IST +0530,weth,weth,WETH,1717.042068844077,0.0,1194350543.8410382
2022-08-07 05:30:00 IST +0530,weth,weth,WETH,1690.3534428522785,0.0,687564737.5627855
2022-08-08 05:30:00 IST +0530,weth,weth,WETH,1698.9145233956856,0.0,617420063.8767043
2022-08-09 05:30:00 IST +0530,weth,weth,WETH,1775.4441822920362,0.0,1172147963.24499
2022-08-10 05:30:00 IST +0530,weth,weth,WETH,1708.554143633827,0.0,284900763.00560635
2022-08-11 05:30:00 IST +0530,weth,weth,WETH,1850.7225341664341,0.0,1556921171.450144
2022-08-12 05:30:00 IST +0530,weth,weth,WETH,1881.1661832266834,0.0,1538212554.4782534
2022-08-13 05:30:00 IST +0530,weth,weth,WETH,1960.0021731389095,0.0,1025889362.1277672
2022-08-14 05:30:00 IST +0530,weth,weth,WETH,1983.2367411977216,0.0,955774497.278639
2022-08-15 05:30:00 IST +0530,weth,weth,WETH,1936.3900966614215,0.0,948795193.069337
2022-08-16 05:30:00 IST +0530,weth,weth,WETH,1906.029654933185,0.0,1456680980.579052
2022-08-17 05:30:00 IST +0530,weth,weth,WETH,1880.6579830234002,0.0,1012001256.9760934
2022-08-18 05:30:00 IST +0530,weth,weth,WETH,1833.4917004021543,0.0,1427481708.3385296
2022-08-19 05:30:00 IST +0530,weth,weth,WETH,1852.4643456208696,0.0,887936613.3472099
2022-08-20 05:30:00 IST +0530,weth,weth,WETH,1617.047757054176,0.0,1753168760.3690987
2022-08-21 05:30:00 IST +0530,weth,weth,WETH,1577.968051846192,0.0,242788717.90227017
2022-08-22 05:30:00 IST +0530,weth,weth,WETH,1625.413769788122,0.0,1129358874.7692568
2022-08-23 05:30:00 IST +0530,weth,weth,WETH,1617.9491764888733,0.0,1228149308.63681
2022-08-24 05:30:00 IST +0530,weth,weth,WETH,1666.598864947977,0.0,1600600170.4792364
2022-08-25 05:30:00 IST +0530,weth,weth,WETH,1658.8677824443669,0.0,129412851.39421135
2022-08-26 05:30:00 IST +0530,weth,weth,WETH,1697.377246361902,0.0,870082259.9172978
2022-08-27 05:30:00 IST +0530,weth,weth,WETH,1506.8044447283132,0.0,1501697290.3181455
2022-08-28 05:30:00 IST +0530,weth,weth,WETH,1495.3316632653632,0.0,1009867162.8069438
2022-08-29 05:30:00 IST +0530,weth,weth,WETH,1440.01803176131,0.0,891000858.7033519
2022-08-30 05:30:00 IST +0530,weth,weth,WETH,1554.414079420842,0.0,1040695048.3812593
2022-08-31 05:30:00 IST +0530,weth,weth,WETH,1523.1943335115689,0.0,410875735.020244
2022-09-01 05:30:00 IST +0530,weth,weth,WETH,1550.2120061205944,0.0,381269614.4116401
2022-09-02 05:30:00 IST +0530,weth,weth,WETH,1587.43866868911,0.0,351453479.4229365
2022-09-03 05:30:00 IST +0530,weth,weth,WETH,1578.0015895533822,0.0,1244928727.6124008
2022-09-04 05:30:00 IST +0530,weth,weth,WETH,1558.321658335384,0.0,596476242.0739534
2022-09-05 05:30:00 IST +0530,weth,weth,WETH,1574.8038334934477,0.0,533931102.4592263
2022-09-06 05:30:00 IST +0530,weth,weth,WETH,1620.273695939368,0.0,862733672.7715832
2022-09-07 05:30:00 IST +0530,weth,weth,WETH,1559.5175086307204,0.0,1366098436.9997084
2022-09-08 05:30:00 IST +0530,weth,weth,WETH,1630.411820922313,0.0,1444573226.030176
2022-09-09 05:30:00 IST +0530,weth,weth,WETH,1636.2489075391757,0.0,230859659.57440206
2022-09-10 05:30:00 IST +0530,weth,weth,WETH,1719.1668580895612,0.0,1206971753.8597505
2022-09-11 05:30:00 IST +0530,weth,weth,WETH,1780.782530501992,0.0,862984711.9966828
2022-09-12 05:30:00 IST +0530,weth,weth,WETH,1759.0060897638193,0.0,719946982.3478415
2022-09-13 05:30:00 IST +0530,weth,weth,WETH,1709.4938417049875,0.0,1136738274.580699
2022-09-14 05:30:00 IST +0530,weth,weth,WETH,1574.0101557808587,0.0,1701863840.8505492
2022-09-15 05:30:00 IST +0530,weth,weth,WETH,1632.5994837927005,0.0,279106460.0547772
2022-09-16 05:30:00 IST +0530,weth,weth,WETH,1472.4753516801943,0.0,593512337.6726413
2022-09-17 05:30:00 IST +0530,weth,weth,WETH,1430.447490378377,0.0,974825190.7817092
2022-09-18 05:30:00 IST +0530,weth,weth,WETH,1469.3740857077378,0.0,517434726.61573267
2022-09-19 05:30:00 IST +0530,weth,weth,WETH,1337.8471666705868,0.0,714918479.7704805
2022-09-20 05:30:00 IST +0530,weth,weth,WETH,1380.2828606645933,0.0,1099974101.508534
2022-09-21 05:30:00 IST +0530,weth,weth,WETH,1324.4527896365908,0.0,878819379.2119815
2022-09-22 05:30:00 IST +0530,weth,weth,WETH,1252.8719987529275,0.0,1295340822.5587697
2022-09-23 05:30:00 IST +0530,weth,weth,WETH,1329.0886746543629,0.0,1061881945.7310103
2022-09-24 05:30:00 IST +0530,weth,weth,WETH,1327.548233539649,0.0,888361754.2819042
2022-09-25 05:30:00 IST +0530,weth,weth,WETH,1317.7643646667395,0.0,595406430.2011276
2022-09-26 05:30:00 IST +0530,weth,weth,WETH,1293.7681436859714,0.0,135380658.56632042
2022-09-27 05:30:00 IST +0530,weth,weth,WETH,1332.1702247019382,0.0,784322975.0216275
2022-09-28 05:30:00 IST +0530,weth,weth,WETH,1330.0851953115255,0.0,968982595.6734054
2022-09-29 05:30:00 IST +0530,weth,weth,WETH,1341.1465991410507,0.0,1215327585.367672
2022-09-30 05:30:00 IST +0530,weth,weth,WETH,1331.7183245977658,0.0,945349134.23385
2022-10-01 05:30:00 IST +0530,weth,weth,WETH,1328.9256376245125,0.0,905613946.4433885
2022-10-02 05:30:00 IST +0530,weth,weth,WETH,1308.9316252145845,0.0,366455671.0705595
2022-10-03 05:30:00 IST +0530,weth,weth,WETH,1276.7886514264853,0.0,482273150.966536
2022-10-04 05:30:00 IST +0530,weth,weth,WETH,1323.4440555017213,0.0,196620692.43087906
2022-10-05 05:30:00 IST +0530,weth,weth,WETH,1364.3861333172604,0.0,712469663.4997393
2022-10-06 05:30:00 IST +0530,weth,weth,WETH,1350.7549915705192,0.0,699887666.2286005
2022-10-07 05:30:00 IST +0530,weth,weth,WETH,1353.8465619644996,0.0,971280275.5020227
2022-10-08 05:30:00 IST +0530,weth,weth,WETH,1321.4997133726113,0.0,693225105.845627
2022-10-09 05:30:00 IST +0530,weth,weth,WETH,1314.8043333546107,0.0,281960810.92372024
2022-10-10 05:30:00 IST +0530,weth,weth,WETH,1324.7309602945597,0.0,313552972.13102686
2022-10-11 05:30:00 IST +0530,weth,weth,WETH,1292.3372106613035,0.0,533637599.48934996
2022-10-11 09:24:15 IST +0530,weth,weth,WETH,1278.5069435659852,0.0,604092095.084939
2022-01-15 05:30:00 IST +0530,wrapped-bitcoin,wbtc,Wrapped Bitcoin,43161.08427173176,11500049299.533882,303103928.83087325
2022-01-16 05:30:00 IST +0530,wrapped-bitcoin,wbtc,Wrapped Bitcoin,43232.198861759985,11524257291.383327,262914321.7169479
2022-01-17 05:30:00 IST +0530,wrapped-bitcoin,wbtc,Wrapped Bitcoin,43191.05914136974,11524403595.125774,239453280.92327592
2022-01-18 05:30:00 IST +0530,wrapped-bitcoin,wbtc,Wrapped Bitcoin,42284.00605838642,11282546695.75061,276318157.43990964
2022-01-19 05:30:00 IST +0530,wrapped-bitcoin,wbtc,Wrapped Bitcoin,42408.21681089912,11327146672.265705,361643151.14196044
2022-01-20 05:30:00 IST +0530,wrapped-bitcoin,wbtc,Wrapped Bitcoin,41705.29870372612,11009628376.718653,308325198.7394699
2022-01-21 05:30:00 IST +0530,wrapped-bitcoin,wbtc,Wrapped Bitcoin,40748.110939097605,10773050623.5957,291419075.4214633
2022-01-22 05:30:00 IST +0530,wrapped-bitcoin,wbtc,Wrapped Bitcoin,36364.09251450907,9632520925.845148,707972790.6326808
2022-01-23 05:30:00 IST +0530,wrapped-bitcoin,wbtc,Wrapped Bitcoin,35052.720366648566,9453493865.934994,867004425.1401715
2022-01-24 05:30:00 IST +0530,wrapped-bitcoin,wbtc,Wrapped Bitcoin,36349.21287344119,9841068732.711355,362107688.81744975
2022-01-25 05:30:00 IST +0530,wrapped-bitcoin,wbtc,Wrapped Bitcoin,36649.030999362076,9951073738.577185,714054249.8957416
2022-01-26 05:30:00 IST +0530,wrapped-bitcoin,wbtc,Wrapped Bitcoin,37006.187910135515,10017248657.3867,301226506.7241274
2022-01-27 05:30:00 IST +0530,wrapped-bitcoin,wbtc,Wrapped Bitcoin,36811.60279569774,10009301552.066647,448697976.188544
2022-01-28 05:30:00 IST +0530,wrapped-bitcoin,wbtc,Wrapped Bitcoin,36104.14024906447,9785650373.806892,354956282.0972845
2022-01-29 05:30:00 IST +0530,wrapped-bitcoin,wbtc,Wrapped Bitcoin,37798.81520671833,10241151946.10144,310892266.9906818
2022-01-30 05:30:00 IST +0530,wrapped-bitcoin,wbtc,Wrapped Bitcoin,38193.7809688123,10339930241.55166,217514665.90560716
2022-01-31 05:30:00 IST +0530,wrapped-bitcoin,wbtc,Wrapped Bitcoin,37995.700883656566,10303791182.32522,234070577.04083875
2022-02-01 05:30:00 IST +0530,wrapped-bitcoin,wbtc,Wrapped Bitcoin,38527.86996654995,10286300861.243607,362267395.1684008
2022-02-02 05:30:00 IST +0530,wrapped-bitcoin,wbtc,Wrapped Bitcoin,38814.668085644065,10404420193.31009,270604903.4610135
2022-02-03 05:30:00 IST +0530,wrapped-bitcoin,wbtc,Wrapped Bitcoin,37022.177058564674,9898680042.2638,328386839.83854675
2022-02-04 05:30:00 IST +0530,wrapped-bitcoin,wbtc,Wrapped Bitcoin,37035.735337061255,9832327161.473375,463665693.51034373
2022-02-05 05:30:00 IST +0530,wrapped-bitcoin,wbtc,Wrapped Bitcoin,41572.706406233345,10716689392.187641,451564563.0687397
2022-02-06 05:30:00 IST +0530,wrapped-bitcoin,wbtc,Wrapped Bitcoin,41495.49365268134,10898794837.33776,251163858.35617366
2022-02-07 05:30:00 IST +0530,wrapped-bitcoin,wbtc,Wrapped Bitcoin,42505.60173063351,11142978049.124939,216841415.1083141
2022-02-08 05:30:00 IST +0530,wrapped-bitcoin,wbtc,Wrapped Bitcoin,43874.06643095928,11482889507.184566,231635100.09902593
2022-02-09 05:30:00 IST +0530,wrapped-bitcoin,wbtc,Wrapped Bitcoin,44173.02565081948,11568423717.699665,312465235.9597697
2022-02-10 05:30:00 IST +0530,wrapped-bitcoin,wbtc,Wrapped Bitcoin,44436.23115848685,11632729821.058334,227116057.08665353
2022-02-11 05:30:00 IST +0530,wrapped-bitcoin,wbtc,Wrapped Bitcoin,43387.91963280781,11361329194.583302,333954891.6017962
2022-02-12 05:30:00 IST +0530,wrapped-bitcoin,wbtc,Wrapped Bitcoin,42409.59827860492,11096778859.663607,279978046.892275
2022-02-13 05:30:00 IST +0530,wrapped-bitcoin,wbtc,Wrapped Bitcoin,42223.27128642293,11034806450.453789,226875166.9732512
2022-02-14 05:30:00 IST +0530,wrapped-bitcoin,wbtc,Wrapped Bitcoin,42239.58282291968,11075671753.228407,163878937.62324592
2022-02-15 05:30:00 IST +0530,wrapped-bitcoin,wbtc,Wrapped Bitcoin,42643.25570822841,11165768299.688284,175685015.07916957
2022-02-16 05:30:00 IST +0530,wrapped-bitcoin,wbtc,Wrapped Bitcoin,44552.702727334996,11711478994.515713,224057374.01863286
2022-02-17 05:30:00 IST +0530,wrapped-bitcoin,wbtc,Wrapped Bitcoin,44077.63349376276,11558993985.999817,215744351.05132842
2022-02-18 05:30:00 IST +0530,wrapped-bitcoin,wbtc,Wrapped Bitcoin,40636.13091117205,10656088808.630026,338620187.1540466
2022-02-19 05:30:00 IST +0530,wrapped-bitcoin,wbtc,Wrapped Bitcoin,40054.77154736922,10532045031.727226,247384555.17756122
2022-02-20 05:30:00 IST +0530,wrapped-bitcoin,wbtc,Wrapped Bitcoin,40168.31794539771,10544696009.763391,166926657.95296156
2022-02-21 05:30:00 IST +0530,wrapped-bitcoin,wbtc,Wrapped Bitcoin,38523.23916171721,10164388519.101076,219486051.6112856
2022-02-22 05:30:00 IST +0530,wrapped-bitcoin,wbtc,Wrapped Bitcoin,37045.15353457112,9748359873.061611,315920529.344135
2022-02-23 05:30:00 IST +0530,wrapped-bitcoin,wbtc,Wrapped Bitcoin,38250.657339674115,10063637046.017797,251949877.21664095
